year,country,"Communications, computer, etc. (% of service imports, BoP)","Primary income payments (BoP, current US$)","Service imports (BoP, current US$)","Transport services (% of service imports, BoP)","Foreign direct investment, net outflows (% of GDP)","Secondary income, other sectors, payments (BoP, current US$)","ICT service exports (% of service exports, BoP)","Primary income receipts (BoP, current US$)","Transport services (% of service exports, BoP)","Foreign direct investment, net inflows (% of GDP)","Secondary income receipts (BoP, current US$)","Personal remittances, received (% of GDP)",Net official development assistance received (current US$),Net ODA received (% of GNI),Net ODA received per capita (current US$),"Revenue, excluding grants (% of GDP)",Expense (% of GDP),General government final consumption expenditure (current US$),General government final consumption expenditure (constant 2015 US$),General government final consumption expenditure (annual % growth),General government final consumption expenditure (% of GDP),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs Final consumption expenditure (constant 2015 US$),Households and NPISHs Final consumption expenditure (annual % growth),Households and NPISHs Final consumption expenditure per capita (constant 2015 US$),Households and NPISHs Final consumption expenditure per capita growth (annual %),"Households and NPISHs Final consumption expenditure, PPP (current international $)","Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",Households and NPISHs final consumption expenditure (% of GDP),Final consumption expenditure (current US$),Final consumption expenditure (constant 2015 US$),Final consumption expenditure (annual % growth),Gross national expenditure (current US$),Gross national expenditure (constant 2015 US$),Exports of goods and services (annual % growth),Exports of goods and services (% of GDP),Gross fixed capital formation (current US$),Gross fixed capital formation (constant 2015 US$),Gross fixed capital formation (annual % growth),Gross fixed capital formation (% of GDP),Gross capital formation (current US$),Gross capital formation (constant 2015 US$),Gross capital formation (annual % growth),Gross capital formation (% of GDP),Imports of goods and services (annual % growth),Imports of goods and services (% of GDP),External balance on goods and services (% of GDP),"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (annual % growth)","Industry (including construction), value added per worker (constant 2015 US$)","Manufacturing, value added (current US$)","Manufacturing, value added (% of GDP)","Industry (including construction), value added (current US$)","Industry (including construction), value added (constant 2015 US$)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (% of GDP)","Services, value added per worker (constant 2015 US$)","Services, value added (current US$)","Services, value added (constant 2015 US$)","Services, value added (annual % growth)","Services, value added (% of GDP)",Adjusted savings: education expenditure (% of GNI),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: particulate emission damage (% of GNI),Adjusted savings: gross savings (% of GNI),Adjusted savings: net national savings (% of GNI),Adjusted net national income (current US$),Adjusted net national income (constant 2015 US$),Adjusted net national income (annual % growth),Adjusted net national income per capita (current US$),Adjusted net national income per capita (constant 2015 US$),Adjusted net national income per capita (annual % growth),"Inflation, GDP deflator (annual %)",Gross value added at basic prices (GVA) (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),GDP (current US$),GDP (constant 2015 US$),GDP growth (annual %),"GDP, PPP (current international $)","GDP, PPP (constant 2021 international $)",GDP per capita (current US$),GDP per capita (constant 2015 US$),GDP per capita growth (annual %),"GDP per capita, PPP (current international $)","GDP per capita, PPP (constant 2021 international $)",Gross domestic savings (current US$),Gross domestic savings (% of GDP),"GNI, Atlas method (current US$)",GNI (current US$),GNI (constant 2015 US$),GNI growth (annual %),"GNI, PPP (current international $)","GNI, PPP (constant 2021 international $)","GNI per capita, Atlas method (current US$)",GNI per capita (constant 2015 US$),GNI per capita growth (annual %),"GNI per capita, PPP (current international $)","GNI per capita, PPP (constant 2021 international $)",Gross savings (% of GNI),Gross savings (% of GDP)
2004,HND,15.2169025667825,538689964.419256,849536503.45501,53.1771683211179,0.442375097251553,104099659.5566,9.36864698633177,87487454.6683602,2.47043129948987,6.67606399673032,1373951052.76001,13.1814704759739,539570007.324219,6.4126777290383,73.9238869526703,20.7539959444608,19.5412906521369,1331349045.63358,2024939030.7641,5.36610538084909,15.0107580143337,6557913422.63543,10414163784.1013,4.97896343950677,1426.79440263977,2.39323408747305,15766815187.4918,23851384357.881,73.9394764948996,7889262468.26902,12437299173.6464,5.04069803323044,10520389517.1399,16532239697.297,13.2018351443556,58.4229834527808,2401837479.69835,3821991469.70029,23.3726255152813,27.0803523056205,2631127048.87086,4094940523.65059,21.9338874874212,29.6655573270591,16.1664161835922,77.0387752890733,-18.6157918362924,2022.61003112407,1765604582.18733,7.22143915141669,7022.07415384676,1699114072.2883,19.1572527591598,2353720333.50311,3927829782.7978,3.5011103546892,26.5378388000557,6263.25809019725,4969075590.10364,6684177816.51168,8.47769392614617,56.0255715678838,4.65973931999999,1.20519740663772,5.5017345120977,0.90754126943545,21.2760682676162,15.7743337555186,7848257962.85354,12334018077.1789,3.5691262983391,1075.25200909242,1689.82438911155,1.0181225442544,6.45198385160759,8078677739.50458,12570846798.9056,8869299234.3377,13933118990.7264,6.23230296069102,21906446702.1735,35658086204.4309,1215.13995412761,1908.90950050464,3.61570269241076,3001.29671324206,4885.34258343422,980036766.06868,11.0497654907667,8822620115.5853,8414113886.94777,13326195025.8456,5.58934420040545,20782175969.0806,34042137909.8307,1210.0,1825.75777235131,3.07708360190664,2850.0,4663.94929353699,21.2760889136427,20.1841690598439
2004,HRV,57.5201052405829,1636303945.58671,3745717005.65709,14.2518615964454,0.915613854170862,301396934.912891,2.89434480847956,911606815.501423,11.3091565966901,3.14124376125564,2272896756.7793,3.71819374210809,119660003.662109,0.29106144866859,27.7981702509197,37.2647141440705,40.084253165942,8367371750.77713,9348456937.81067,3.20327872242356,20.0002708636559,26146045454.602,30196603305.8461,4.59903975508686,7014.96150765369,4.56985621962576,35380136104.0737,59799882324.7551,62.4960867857857,34513417329.7691,39465510289.5162,4.26403468244281,45401179590.5827,50191308793.5992,7.36600644762923,36.5616861872098,10640668695.8826,10554877660.916,4.32583937455205,25.4340625021603,10887762260.8135,10725798504.083,1.59236574030488,26.0246826364727,5.2851611119226,45.082726473124,-8.52104028591428,7770.37532040085,2177090357.55202,14.0479363266525,24028.818967726,6281136128.70884,15.0136061414989,10102969438.6154,11762203054.3835,4.96529421586102,24.1488165361816,29548.2737883959,23272772765.5509,26055836907.6787,3.24463515626104,55.6281916141831,3.69,0.0784529432075944,18.3083309064533,0.249840635412608,20.9251430002553,2.61681209380198,33527580243.1448,37088832103.5338,7.85601239838545,7788.7795017295,8616.09257620541,7.82592015499688,3.62413483551181,35223927042.764,39769400970.9778,41836292157.3335,47603359433.3077,4.17048487309191,63226478657.135,114204580426.858,9718.97322801967,11058.7184484755,4.14142090609553,14688.1193739569,26530.8229398452,7322874827.56433,17.5036420532327,36893322578.6808,41111594891.5506,46800828128.8097,5.77773671322308,62131255972.5913,112279021438.345,8570.0,10872.2827042721,5.7482243167652,14430.0,26083.4970585757,20.3076722722763,19.9558983981771
2004,IND,41.0947472418037,8742093681.62156,35440956520.119,38.155079895871,0.259050391934576,555977679.958257,44.3361553759664,4689926580.8554,12.9132062698088,0.765596855110284,20614739138.5453,2.64405343790174,778309997.558594,0.110528247323712,0.685137158730335,12.0829219683708,15.1334829998657,73785230628.5655,106174245012.894,3.97579165628959,10.4047023481415,413801594528.279,627973501819.093,5.17112559844286,552.797705469383,3.39463619984328,1756182822842.47,2731165130615.87,58.3515479395448,487586825156.845,734129570760.018,4.99589300049475,736474553783.865,1014397615582.13,27.1764118205114,17.8591249630479,217767622880.795,243186386289.828,11.4539718337375,30.7081414238993,248887728627.02,280268044822.117,25.1203011558702,35.0964917017773,22.195234738959,19.6446890963991,-1.78556413335122,1052.70206138522,242706025004.004,0.183532761904175,3554.98534738901,112239345067.528,15.8272457405027,207208089703.95,269846130228.95,9.74627719888792,29.219106305293,4091.00818622287,312841726221.538,431090227047.864,8.25922152281831,44.1148589722471,3.22096484183526,0.244516639513,10.3294964537871,1.79777415553653,33.5682938822616,23.2387974284744,620964795718.753,851117901366.853,8.98629423789654,546.628023724287,749.229102178031,7.14536123271489,5.72541322793228,646383180794.21,932259354249.261,709152728830.775,1013982178697.24,7.92293661199932,3046571526399.16,4153328341064.72,624.258826510066,892.596614581612,6.09996522450102,2681.86116844621,3656.12620652098,221565903673.93,31.2437497123137,687284561505.513,704172929910.938,1007324966937.87,7.95137266462346,3025177949275.96,4129703533663.86,610.0,886.736349180691,6.09857870620156,2660.0,3635.32956576222,33.5682771807182,33.3325546576999
2004,KAZ,63.9521106736854,3323274925.66503,5120727246.51682,17.1191975275602,0.415069371486952,826593388.809356,3.2481872106213,602668937.937202,44.843420700859,13.0128589220718,352945933.728739,0.132966722215831,272410003.662109,0.673766072421025,17.1865786117419,15.1445872371268,14.0707427767027,5011849156.46709,10239586087.3634,10.5999999967564,11.6145025847194,23100378579.0422,42423185315.8166,13.8536847136629,2676.51481072314,13.1154102357107,63232765916.9469,110181182119.996,53.5330171236457,28112227735.5092,52772350765.9816,13.3000000012195,39465896276.6935,70523349092.147,11.1999999996018,52.5004104250221,10823862976.4399,15961072497.5957,22.5000000035115,25.0833136815967,11353668541.1843,17750998326.1654,15.0999999947848,26.3110896798392,14.8999999995165,43.9087892759115,8.59162114911068,2433.68590799161,6144054870.38947,-0.0999999886696799,25880.7233942493,5745276583.23226,13.3141536472172,15254902047.2672,33953576836.2217,11.1252723489022,35.3518419501918,13839.1024194097,23034391884.4415,51194526595.6556,10.7999999974722,53.3800989868324,2.26501863863757,0.0,14.9547168997558,0.430414550656271,29.2611586263269,14.3064417265713,27079718920.0234,47883678311.3217,7.57618351737858,1708.48247768514,3021.02195386947,6.87861495887184,16.1316269947904,40554349983.4601,93054134295.5479,43151647002.6096,98798707234.4777,9.60000000136854,186669097081.807,299355314840.782,2722.47407755402,6233.29439373307,8.88930817801581,11777.1119571613,18886.5811908122,15039419267.1004,34.8524802916349,34581107934.5045,40430947002.6096,94314871662.4234,8.20466885336866,174899659581.548,293995946875.046,2180.0,5950.40539734796,7.50302493546977,11030.0,18548.454111725,29.2611586263269,27.4162502669812
2004,KHM,27.1652798977572,269601156.191437,514417926.277017,58.537219383181,0.174103053469089,15230000.0,4.68982606249494,48559930.646078,13.4046153216064,2.2337173477841,443680400.0,2.50539784060761,407019989.013672,7.1794794053565,30.7307101226648,8.90876157021319,7.42161168194734,327550006.946692,365030665.842981,-5.49264231478823,5.5674564456937,4816247672.50952,7841827049.47532,6.05390504345536,592.071447089059,4.50239578268328,17933282852.8558,22529690717.5257,81.8630700036418,5143797679.45622,8207917297.13802,5.48362339119934,6554200292.9811,10320812214.1513,30.1726609769893,60.8183573699975,1279467050.94241,2008852077.74359,13.7496731445491,21.7474490268637,1410402613.52489,2112894917.01325,9.43621007756377,23.9729963521885,20.4272304433195,70.5331236862783,-9.71476631628077,709.432408914957,2937205858.31321,-0.301645072438035,3223.13507323777,1248404412.74307,21.2194689273508,1628512455.29467,2669656674.61575,15.3374546919411,27.6802685813967,2723.89361024311,2320609824.34081,4161090861.93609,11.8954341574266,39.4440355684958,1.665,0.0,6.51239275267262,1.18308721614964,14.9977706858243,8.48537793315167,4790070551.48766,7533400040.27311,4.43960767617959,361.658575888605,568.784676734704,2.91171468219129,7.50279728095273,5515765639.19528,9797502020.98886,5883297159.87352,10275886653.5849,9.45769481103929,23440026263.3158,32996721516.8066,444.199067529081,775.847139030978,7.85639001144227,1769.76235027467,2491.30930003838,739499480.4173,12.5694735506645,5729902097.26639,5669213128.60095,9940636857.5587,9.40758292820459,22587080172.1662,32022464182.7457,430.0,750.535202078374,7.8070112374003,1710.0,2417.75119349315,16.8208502222965,16.2087656501314
2004,MAR,41.1480652261936,1175659068.90424,3451371593.35776,39.8414894257592,0.0467707804381133,100791517.497534,4.26324393113674,505045791.226946,12.7907698238731,1.35118647717804,5022282716.06515,6.38416480969727,780599975.585938,1.19098516574383,26.0608121554208,20.4352328215376,21.3684175592961,10676067919.1301,12395237366.7786,4.712554752093,16.147933012371,33713715715.7006,40574002862.5413,4.45926353334232,1340.03979492188,3.0964899635094,69125182520.1736,103714251483.46,50.9931959124902,44389783634.8307,52959270712.5053,4.51885797927032,62834575711.7967,72622460143.4836,6.34605309059741,25.3492055058078,16273570043.9005,17038277525.1022,9.15289488077565,24.6143543607621,18444792076.966,19663189430.9783,9.38506250581379,27.8984050253427,9.77644111633668,30.2024329686458,-4.85322746283802,1866.42712066282,7889658368.20832,4.4662059141135,10929.3396659149,11080533341.5578,16.7597013709706,15869370142.1637,19637781993.4895,3.62400327888024,24.0029876116656,11181.3362885935,30187880435.9532,35786357881.4016,5.64575481640826,45.6602444605801,5.3,0.0,9.62812257448412,0.861186562338871,33.0749911958711,23.4468686213871,53302061906.2765,61602334576.7433,3.83178262827298,1760.41003417969,2034.54357910156,2.47719553972492,0.913545179131802,60619433386.2914,63779201491.5188,66114145451.0067,69672633474.8662,4.57138016516208,152138743421.098,181559946924.094,2183.55541992188,2301.08178710938,3.20713471239438,5024.6943359375,5996.39013671875,21724361816.176,32.8588710751388,62319475004.6648,65542376012.5854,69024240910.0003,4.98255217556591,150823014641.809,179875707857.296,2060.0,2279.66723632813,3.61295105466029,4980.0,5940.7646484375,39.7001160713236,39.3567808755571
2004,MDA,33.8954042982998,133000000.0,356420000.0,32.9218337915942,0.123929589160839,30420000.0,11.1889216512216,490040000.0,38.9927337826453,5.81198983204296,407770000.0,26.9939428415335,119900001.525879,4.05934410386592,41.4016054174566,28.7824675324675,27.2583666333666,387247876.836222,823179949.491125,-17.5948828218098,14.9041833166833,2313668875.67629,4182853284.93978,6.24744388860839,1444.34394510671,6.51067571028273,9723317076.37563,15602099203.4337,89.0472152847153,2700916752.51251,5018679060.68152,1.9917066660045,3385793256.16671,6261126945.79838,11.0043625479666,51.1939123376623,550509640.42082,971232057.662804,8.16183949404248,21.1877122877123,684876503.654194,1242447885.11686,10.460583962538,26.3591502247752,3.60135160127169,81.5051573426573,-30.311245004995,1665.77974109988,987295846.236212,20.3615889894185,8986.33208925675,369741651.322567,14.2304133366633,538293195.331068,1519555351.85503,8.11284943727411,20.7175324675325,5810.258443949,1296024918.27746,2529432618.74302,2.64276314599505,49.8806943056943,5.64080355000001,0.0,16.59905083776,0.410328156492428,21.1509912617572,4.55194042399724,2462967828.61133,4554605987.55289,9.63993041196407,850.46556212134,1572.71057155033,9.91156723967774,7.9870868570528,2232067519.44713,4834733244.85645,2598249555.89984,5158371415.97847,7.39999973358189,12679294796.8388,21933371473.7063,897.178494749468,1781.19145323724,7.66608705336095,4378.17475787963,7573.6178454751,-102667196.612672,-3.9513986013986,2630406312.04277,2953679177.17771,5815644264.69204,9.09228575232386,14141092661.5196,24714040443.9589,910.0,2008.14850734681,9.36256577091244,4880.0,8533.78596922707,21.1509912617572,24.0443579888861
2004,NAM,33.5875330387424,212129011.778231,420189993.765038,32.250324892047,-0.341045959509597,4838968.34249704,3.26109519333367,217011593.820796,5.37318636648406,3.38257441805414,703938162.532956,0.220820198670774,175330001.831055,2.62066791284799,90.2794021215659,26.3758226129612,25.6028480364936,1345766013.95763,1680824428.28209,4.96874684853749,20.3619922729256,4011984393.06636,3561005093.88312,1.90159786225298,1833.60182210799,0.609884362939923,6241823322.58476,8020718016.99899,60.7029709202386,5357750407.02399,5223993704.04461,2.65502643494059,6617495568.28784,6282265363.73547,5.37522786146209,39.797940206821,1226351159.41268,1051269007.16128,6.22119101247949,18.5551964998877,1259745161.26386,1058271659.69086,6.68644743850462,19.0604614572453,-9.94911027154255,42.0643203848333,-2.26638017801221,6176.73414703721,928577476.915128,7.58657066269535,28598.124942338,700044506.759067,10.5919607788378,1657629162.87198,2127095694.81136,17.0477796668954,25.0806097462037,12749.1927769401,3818548760.7538,3530588670.06132,10.3643798070563,57.7762103915834,7.01999999999998,0.46676631194648,11.7628760108168,1.39737525420933,29.9180722084939,18.1551961976771,5859502594.98737,5562670920.61592,7.12539608741427,3017.12419711803,2864.28220879238,5.76746526838605,2.04025280317994,6067026327.72177,6462457622.00699,6609205994.77406,6958275950.69608,12.2695481036769,12584232426.0969,17732809757.8007,3403.15496192955,3582.89503259701,10.8464095671906,6479.76368973963,9130.82442337694,1251455587.75007,18.9350368068358,5524609072.64334,6690279259.40134,7035242510.64379,8.79740516887236,12738599653.6306,17977718815.5619,2840.0,3622.5259853311,7.41827981760123,6560.0,9256.93086881082,29.9180613713355,30.2850577864285
2004,SAS,37.7991281662623,12283254460.3015,45709594826.8554,40.670153760748,0.204021200745725,1010495952.69414,39.5073327217884,5243039460.9914,14.8832679226426,0.794097899650669,35079065928.7138,3.06511740881633,6732410093.3075,0.718491492979651,4.42689525717485,11.9077427280867,14.7151131426995,93288184175.7124,136835605656.56,5.56030976703012,9.90740218008527,592021082151.88,920491542017.234,5.71608355718037,605.269076771841,3.86659414230628,2493301322230.49,3776476957097.14,62.8738892475413,685139853487.754,1057180825436.13,5.70264605845206,987160230928.676,1412688563974.41,24.7560618045785,16.9926840818898,265211998387.583,312942047591.094,10.9013685377208,28.1660743450723,301710954662.628,355222565377.131,22.0309761375013,32.0423405857048,22.3959874989312,19.5978225250582,-2.6051384431684,1127.59142215034,324508941937.179,0.723317317995395,3589.18240129256,140922159439.279,14.9662309539789,255923018607.356,345650447634.189,10.1624381446634,27.1795650744872,4191.08618819283,436960109678.542,618189798211.901,7.74471240800298,46.4060864887815,2.8280622703474,0.214390883916566,9.65475030510155,1.93362862394335,31.5251914928053,21.8704411877037,812383156961.815,1164422960818.38,8.59078958628641,534.182424231407,765.666144983743,6.69100755563612,6.48837810604775,870461890517.267,1276191567138.25,941600860447.855,1380844616023.81,7.54870582029845,4008484226720.63,5511714863889.07,619.149505971424,907.974172228135,5.66715491238519,2635.7782080699,3624.22729032888,256461006960.1,27.2367005737568,917854620235.638,937020153904.338,1375686351165.21,7.9170717251573,3987119754865.66,5424343443430.99,603.535169245904,904.582355936305,6.02907630266391,2621.73000277403,3566.77622578024,30.858970839701,31.3317573754952
2004,SLV,22.6604411063865,601630000.0,1061272368.31335,48.6274791852138,-0.0200367059337772,60100000.0,8.35710865852451,143700000.0,24.9552933925461,2.64681242347754,2615100000.0,18.6742099302803,237339996.337891,1.78895527111933,39.5258951469433,17.9055290299118,19.6177566278891,1889985700.0,2805513858.5096,2.92477216082708,13.7705773417978,11811369800.0,16350957169.1466,1.58154924738187,2723.03964182994,1.47882868749937,24119466740.0566,36559603972.5433,86.0585248573443,13701355500.0,19169906168.7604,1.7708778759621,16191137900.0,22921492855.9793,2.48377028481079,25.9062104819237,2290103200.0,3521266260.44895,-5.28190041406469,16.6858634096008,2489782400.0,3751586687.21887,-3.16776791928721,18.1407410137797,2.13658514246507,43.8760536948454,-17.9698432129218,3181.96693421002,1325531997.94815,-0.871158003164467,9169.96008261402,2409745000.0,17.5575825237782,3514089800.0,4730771795.52859,-2.69017680595456,25.6039214354494,8913.94569507635,8302852000.0,11099643946.0792,2.33549362076459,60.4952014311541,2.765,0.445510762378583,7.06562437392654,0.438857772735875,15.9841083122511,8.91848393832453,12268614163.4462,17383792171.5671,-1.17227095791475,2043.17841284663,2895.04490280436,-1.27220681963699,2.71767338213316,12603088800.0,17187796693.2585,13724810900.0,18501810234.6557,0.889404485692197,30008906876.7433,47085822070.9522,2285.68907438892,3081.23629665234,0.787383831431995,4997.59385264294,7841.53237886842,23455400.0,0.170897800857861,13675886879.9692,13266960900.0,17857193016.1972,0.778073008997751,29007830933.7941,45361185792.9037,2280.0,2973.88366759764,0.676164934548609,4830.0,7554.31659668011,15.9841083122511,15.4508897459564
2004,TSA,37.7991281662623,12283254460.3015,45709594826.8554,40.670153760748,0.204021200745725,1010495952.69414,39.5073327217884,5243039460.9914,14.8832679226426,0.794097899650669,35079065928.7138,3.06511740881633,6732410093.30751,0.718491492979652,4.42689525717486,11.9077427280867,14.7151131426995,93288184175.7124,136835605656.56,5.56030976703012,9.90740218008527,592021082151.88,920491542017.234,5.71608355718037,605.269076771841,3.86659414230628,2493301322230.49,3776476957097.14,62.8738892475413,685139853487.755,1057180825436.13,5.70264605845206,987160230928.676,1412688563974.41,24.7560618045785,16.9926840818898,265211998387.583,312942047591.094,10.9013685377208,28.1660743450723,301710954662.628,355222565377.131,22.0309761375013,32.0423405857048,22.3959874989312,19.5978225250582,-2.6051384431684,1127.59142215034,324508941937.179,0.723317317995395,3589.18240129256,140922159439.279,14.9662309539789,255923018607.356,345650447634.189,10.1624381446634,27.1795650744872,4191.08618819283,436960109678.542,618189798211.901,7.74471240800298,46.4060864887815,2.8280622703474,0.214390883916566,9.65475030510155,1.93362862394335,31.5251914928053,21.8704411877037,812383156961.815,1164422960818.38,8.59078958628641,534.182424231407,765.666144983743,6.69100755563612,6.48837810604775,870461890517.267,1276191567138.25,941600860447.855,1380844616023.81,7.54870582029845,4008484226720.63,5511714863889.07,619.149505971424,907.974172228135,5.66715491238519,2635.7782080699,3624.22729032888,256461006960.1,27.2367005737568,917854620235.638,937020153904.338,1375686351165.21,7.9170717251573,3987119754865.66,5424343443430.99,603.535169245904,904.582355936305,6.0290763026639,2621.73000277403,3566.77622578024,30.858970839701,31.3317573754953
2004,ZAF,21.4886991952843,7576499242.26214,10327984582.5352,42.7168223891978,0.510316290280268,85847204.6209299,2.59344325623264,3258689554.31102,17.2272178728859,0.274199790569949,342181433.275505,0.182996532323742,631609985.351563,0.25114160658978,12.8922568984387,24.0807788202014,25.6020497773113,43498529682.4478,47611688879.8262,5.23739733161541,17.0044389815087,162872270710.079,153533651077.98,6.24049208785395,3133.88850423383,5.17557426946573,253033861324.544,333452472550.526,63.6700046941321,206370800377.046,201145339957.806,6.00133304882957,249756550767.97,243219620870.135,2.83372879214414,22.7575187856654,38798845099.9142,38048192412.9656,12.8769809243088,15.1672389589002,43385750390.9242,42074280912.3291,15.9766546214481,16.9603513170499,15.5078689697185,22.8860564383387,-0.128537652673302,2006.2307185656,5714585476.80413,0.859440050849059,15304.4190330243,46019188388.6742,17.9898145212371,67286519808.2943,69051481185.3968,4.57367075334336,26.3036366679746,18739.9868144661,159954786767.73,155391549907.551,4.44577920978205,62.5295022900426,4.99,0.0,12.4397264134719,0.697471499381089,17.2723474781149,4.83262106464297,213479648555.331,207892201492.59,4.17169784564051,4357.49043807754,4243.44093821223,3.12751690269231,6.042171590455,233410643013.53,229200675180.057,255806908594.573,254135982543.496,4.55455990721774,475885687322.458,605353495673.497,5221.46333731721,5187.35683424034,3.50654128784933,9713.65348481029,12356.3163369664,49436108217.5267,19.3255563304109,197709487358.856,251495558194.484,235336230180.568,5.25233789357311,467865145736.203,531231556277.087,4040.0,4803.62123361492,4.70934472576843,9550.0,10843.3588051485,17.2723482043922,16.9812413466822
2005,AFE,36.1560833389375,19395463792.5836,32312398810.4809,37.5600111935967,0.315406959356177,1804509355.81641,3.60608585838724,6946376044.45473,19.7509674811562,2.04187001425702,12466498453.8322,0.671860429640609,16411430004.1199,3.30873991682272,35.4399870190814,22.3290270360371,22.2618316120384,77717686138.0009,89461099313.2869,2.73201928081419,15.0422958478118,323322227511.106,394918647448.875,6.19188776597869,852.814881802977,3.40599463017244,679280504543.663,1007880391168.59,62.579173957387,401578065772.457,485268555820.341,5.53705548252449,501158137896.482,580642241050.527,7.65637356073456,27.7261835442725,95936683324.1611,98612346933.4846,11.9899076473178,18.5685915900453,99339238886.4132,104536606747.666,8.81987003978347,19.2271578694779,10.0282165724153,28.009780503315,-0.283596959042494,750.440196089571,82644982860.2779,4.84788878921165,9180.71073859206,70183487304.8627,13.5840480093074,144012449710.063,159859209262.806,8.09938229394579,27.8736794924683,7681.68253624901,273852467347.195,312184323173.615,6.09360614658718,53.0042778830945,4.38368693036931,2.12828249374489,11.3899324208538,1.22938609277189,20.8503202921178,9.46038787126401,406936023433.906,480602323045.164,7.23744219242835,878.766041988652,1037.84618925866,4.42411943877615,7.62368935878268,461172764980.928,545557852942.291,516661066397.697,602795765120.071,6.16338004310481,1204928039280.09,1613368198077.4,1115.71395556649,1301.71923382969,3.37823479370627,2602.00567898676,3484.01985582659,115083000625.24,22.274370590304,468203116321.072,496002418342.971,554615188171.091,6.35271148984,1160500934766.85,1465877275151.57,1011.07047713373,1197.67473428181,3.56259922093602,2506.06668970615,3165.51766603498,21.9602547723602,23.0967815014221
2005,AGO,77.707337025252,4056639374.76,6790983179.28576,19.4408910380905,0.593337062056975,117326826.7,7.93947680830243,25750697.7,10.2243540630909,-3.52665717856752,172521403.96,0.0,414679992.675781,1.25889447117454,21.4958546391159,24.425016261414,20.8255646807053,5926079446.72057,9572116610.64554,8.26999995252709,16.0290371753303,11813241575.9669,22440926241.6185,5.03000000015447,1163.27504817458,1.26930295656511,23344144320.4161,50775718254.3726,31.952809624771,17739321022.6874,32112490952.1178,6.01208484130302,27927236823.8779,50289176653.1581,22.9299999829965,65.5262677696291,10275043781.4085,14939935289.5769,12.2460934887425,27.7922461605684,10187915801.1904,18176685701.0403,12.1960000114181,27.5565797901657,11.9499999954245,41.0646943598961,24.461573409733,1359.9745758517,3551134191.62891,4.54913415548393,36615.1472062954,1446628298.61267,3.91288354903499,22331161132.8161,22415555891.8967,20.4959315130068,60.4019934569532,6174.15620272419,13134550592.5242,22293307237.32,8.61194831565402,35.5267258263529,2.61500000000001,0.564201746857959,6.17508034655398,1.21682532135402,46.2278749445857,40.0527945980316,19664495927.6405,35551149930.263,7.59722382150399,1019.35264174305,1842.87249120273,3.74460493620113,42.3742492617284,37049137083.0612,48551395401.0937,36970900883.8109,48737393239.5031,15.0299999905513,94069250792.273,151356330124.348,1916.46842218625,2526.41057941008,10.9112436267704,4876.28768389176,7845.89015271542,19231579861.1235,52.0181531998987,26682881050.1435,32940012222.6995,42168454598.5244,13.2846726056328,83813004195.2673,133273942296.118,1380.0,2185.89511530822,9.22840931560745,4340.0,6908.54958372477,46.2278107086693,41.1876533535864
2005,BFA,15.7600578428216,58601251.6610047,359366514.449981,58.1937840077264,0.289102768668905,71352116.2773855,0.598237703710253,38021208.2351013,2.04520673091091,0.84814587465402,308524267.272929,0.921925863968498,698190002.441406,11.4790296761624,50.1136834954304,11.3144980387629,10.2043369788626,847755891.925037,987653013.252793,9.11797510931878,13.7928275192666,5109589624.28065,5408278087.89399,5.46462680887647,388.187650072713,2.19753834831356,12395329744.5914,18310118015.4441,83.132053758901,5957345516.20569,6406886651.45459,5.99622155368098,7036866004.5322,7441536704.84375,6.54038888918524,9.84184747809064,948865741.936084,882146303.877769,10.725465241443,15.4378655956574,1079520488.32652,1034650053.38917,25.8931566423102,17.5635935306702,7.9523272645599,24.3303222900142,-14.4884748119236,841.618777115364,2045306189.79735,12.210967419452,1360.73181102578,819970288.456098,13.3407610225118,1239463281.6853,1448409405.11972,5.04229190394709,20.1658324331189,1590.65941281001,2738168939.01027,2979405001.38751,9.13045036251438,44.5494891325644,4.27,0.0,7.23158374449689,3.11117274165746,5.91533776433809,-1.3162459801588,5640509835.58388,5964879954.86849,7.25999508007548,404.856448337693,428.1386228695,3.9372896118127,3.73938539728054,5623067452.03774,6467560232.20637,6146353173.34929,6954815456.4763,8.66187322841225,16325164677.5876,23196921150.2789,441.164148016012,499.192797571217,5.29574030906821,1171.7643231823,1664.99543180023,189007657.1436,3.07511872183235,6137861202.43977,6082308541.21132,6887087794.68824,8.45590672072265,16155057438.8918,23031288593.0771,440.0,494.331538322497,5.09615424210924,1160.0,1653.10689498486,5.91533749340872,5.85370003082686
